table,permaticker,ticker,name,exchange,isdelisted,category,cusips,siccode,sicsector,sicindustry,famasector,famaindustry,sector,industry,scalemarketcap,scalerevenue,relatedtickers,currency,location,lastupdated,firstadded,firstpricedate,lastpricedate,firstquarter,lastquarter,secfilings,companysite
SF1,116028,WCG1,WILLIAMS COMMUNICATIONS GROUP INC,NYSE,Y,Domestic,969455104 969455401,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,5 - Large,4 - Mid,WCG,USD,COLORADO U.S.A,2018-07-31,2018-07-31,1999-10-04,2002-02-28,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001044583,
SF1,116029,WPIC,WPI GROUP INC,NASDAQ,Y,Domestic,92930K107 65334M101,3829,Manufacturing,MEASURING & CONTROLLING DEVICES NEC,,Measuring and Control Equipment,Technology,Scientific & Technical Instruments,1 - Nano,2 - Micro,,USD,NEW HAMPSHIRE U.S.A,2018-07-31,2018-07-31,1992-01-23,2000-03-20,1997-09-30,1999-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000881771,
SF1,116030,YBTVQ,YOUNG BROADCASTING INC,NASDAQ,Y,Domestic,987434107,4833,Transportation Communications Electric Gas and Sanitary Service,TELEVISION BROADCASTING STATIONS,,Communication,Consumer Cyclical,Broadcasting - TV,3 - Small,3 - Small,YBTVA,USD,NEW YORK U.S.A,2018-07-31,2018-07-31,1994-11-09,2009-03-16,1997-12-31,2008-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000929144,
SF1,116031,KIDEQ,4 KIDS ENTERTAINMENT INC,NYSE,Y,Domestic,35104T107 350865101,6794,Finance Insurance and Real Estate,PATENT OWNERS & LESSORS,,Trading,Technology,Software - Application,3 - Small,2 - Micro,FOUR KDE,USD,NEW YORK U.S.A,2018-07-31,2018-07-31,1986-03-10,2012-12-28,1997-12-31,2015-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000058592,
SF1,116032,KGHI,KAISER GROUP HOLDINGS INC,NYSE,Y,Domestic,449244102 483059101 483060109,4955,Transportation Communications Electric Gas and Sanitary Service,HAZARDOUS WASTE MANAGEMENT,,Almost Nothing,Industrials,Waste Management,1 - Nano,3 - Small,KSR ICF,USD,VIRGINIA U.S.A,2018-07-31,2018-07-31,1989-12-15,2000-03-07,1997-12-31,2000-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000856200,
SF1,116033,SXTN,SAXTON INC,NASDAQ,Y,Domestic,805630100,6552,Finance Insurance and Real Estate,LAND SUBDIVIDERS & DEVELOPERS (NO CEMETERIES),,Real Estate,Real Estate,Real Estate - General,2 - Micro,2 - Micro,SXTNE,USD,NEVADA U.S.A,2018-07-31,2018-07-30,1997-06-26,2000-06-13,1997-12-31,2000-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001014488,
SF1,116034,IMUL,IMMULOGIC PHARMACEUTICAL CORP,NASDAQ,Y,Domestic,45252R100,2834,Manufacturing,PHARMACEUTICAL PREPARATIONS,,Pharmaceutical Products,Healthcare,Biotechnology,2 - Micro,1 - Nano,,USD,MASSACHUSETTS U.S.A,2018-07-31,2018-07-30,1991-05-23,2000-01-20,1995-03-31,1999-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000873731,
SF1,116035,EQUUS,EQUUS GAMING CO LP,NASDAQ,Y,Domestic,,7990,Services,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,,Entertainment,Consumer Cyclical,Leisure,1 - Nano,2 - Micro,,USD,MARYLAND U.S.A,2018-07-31,2018-07-30,1995-02-08,2001-01-17,1997-12-31,2002-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000928423,
SF1,116036,REY,REYNOLDS & REYNOLDS CO,NYSE,Y,Domestic,761695105,7373,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,,Computers,Technology,Software - Application,4 - Mid,3 - Small,,USD,OHIO U.S.A,2018-07-31,2018-07-30,1986-01-01,2006-10-26,1997-12-31,2006-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000083588,
SF1,116037,FGHLQ,FRIEDE GOLDMAN HALTER INC,NASDAQ,Y,Domestic,358430106,3533,Manufacturing,OIL & GAS FIELD MACHINERY & EQUIPMENT,,Machinery,Energy,Oil & Gas Equipment & Services,3 - Small,3 - Small,FGH,USD,MISSISSIPPI U.S.A,2018-07-31,2018-07-30,1997-07-23,2001-04-19,1997-12-31,2000-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001039780,
SF1,116038,UWBKQ,UNITED WESTERN BANCORP INC,NASDAQ,Y,Domestic,576819106,6022,Finance Insurance and Real Estate,STATE COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,2 - Micro,2 - Micro,MTXC UWBK,USD,COLORADO U.S.A,2018-07-31,2018-07-30,1996-10-21,2014-10-06,1997-12-31,2010-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000944725,
SF1,116039,VTEX,VORTEX RESOURCES CORP,NASDAQ,Y,Domestic,298801408 298801101 92905M203,6500,Finance Insurance and Real Estate,REAL ESTATE,,Real Estate,Real Estate,Real Estate Services,2 - Micro,1 - Nano,BOPT EMVL VXRC EWEB,USD,SOUTH CAROLINA U.S.A,2018-07-31,2018-07-30,1993-07-30,2009-01-13,1998-03-31,2008-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000905428,
SF1,116040,IMSI,INTERNATIONAL MICROCOMPUTER SOFTWARE INC,NASDAQ,Y,Domestic,,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,2 - Micro,2 - Micro,IMSIC,USD,CALIFORNIA U.S.A,2018-07-30,2018-07-30,1993-12-14,2000-01-27,1997-12-31,2004-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000814929,
SF1,116041,UPR,UNION PACIFIC RESOURCES GROUP INC,NYSE,Y,Domestic,907834105,1311,Mining,CRUDE PETROLEUM & NATURAL GAS,,Petroleum,Energy,Oil & Gas E&P,4 - Mid,3 - Small,,USD,TEXAS U.S.A,2018-07-30,2018-07-30,1995-10-12,2000-07-14,1997-12-31,2000-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000949061,
SF1,116042,CHEL,CHELL GROUP CORP,NASDAQ,Y,Domestic,629409400 163223100 641220108,4841,Transportation Communications Electric Gas and Sanitary Service,CABLE & OTHER PAY TELEVISION SERVICES,,Communication,Communication Services,Pay TV,1 - Nano,1 - Nano,,CAD,ONTARIO CANADA,2018-07-30,2018-07-30,1990-01-04,2002-06-26,1997-12-31,2002-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000797313,
SF1,116043,DPAC,DPAC TECHNOLOGIES CORP,NASDAQ,Y,Domestic,248719106 248719304 233269109,3674,Manufacturing,SEMICONDUCTORS & RELATED DEVICES,,Electronic Equipment,Technology,Semiconductors,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-30,2018-07-30,1986-01-23,2011-11-01,1997-12-31,2011-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000784770,
SF1,116044,UPCOY,UNITED PAN EUROPE COMMUNICATIONS NV,NASDAQ,Y,Domestic,,4841,Transportation Communications Electric Gas and Sanitary Service,CABLE & OTHER PAY TELEVISION SERVICES,,Communication,Communication Services,Pay TV,5 - Large,3 - Small,,USD,COLORADO U.S.A,2018-07-29,2018-07-29,1999-02-16,2002-05-23,1998-03-31,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001070778,
SF1,116045,ROSI,U S A FLORAL PRODUCTS INC,NASDAQ,Y,Domestic,90331T107,5190,Wholesale Trade,WHOLESALE-MISCELLANEOUS NONDURABLE GOODS,,Wholesale,Consumer Defensive,Household & Personal Products,2 - Micro,3 - Small,ROSIE,USD,DISTRICT OF COLUMBIA U.S.A,2018-07-29,2018-07-29,1997-10-13,2000-08-28,1997-12-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001043438,
SF1,116046,BRLCQ,SYNTAX-BRILLIAN CORP,NASDAQ,Y,Domestic,87163L103 10949P107,3663,Manufacturing,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,,Electronic Equipment,Technology,Communication Equipment,3 - Small,3 - Small,BRLC BRLCD,USD,ARIZONA U.S.A,2018-07-29,2018-07-29,2003-09-17,2008-09-17,2001-12-31,2007-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001232229,
SF1,116047,AHLS,AHL SERVICES INC,NASDAQ,Y,Domestic,1296102,7381,Services,SERVICES-DETECTIVE GUARD & ARMORED CAR SERVICES,,Business Services,Industrials,Security & Protection Services,3 - Small,3 - Small,,USD,VIRGINIA U.S.A,2018-07-29,2018-07-29,1997-03-31,2003-08-21,1997-12-31,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001030740,
SF1,116048,GWLKQ,GABRIEL TECHNOLOGIES CORP,NASDAQ,Y,Domestic,362447104 742476104,7310,Services,SERVICES-ADVERTISING,,Business Services,Consumer Cyclical,Marketing Services,2 - Micro,1 - Nano,GWLK,USD,NEBRASKA U.S.A,2018-07-29,2018-07-29,1997-12-17,2003-03-12,1997-12-31,2002-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001009833,
SF1,116049,PLRE,PRICE LEGACY CORP,NASDAQ,Y,Domestic,74144P106 741444301 741444202,6798,Finance Insurance and Real Estate,REAL ESTATE INVESTMENT TRUSTS,,Trading,Real Estate,REIT - Diversified,3 - Small,2 - Micro,XLG PREN PRENP PLRE PLREO PLREP,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1994-12-22,2004-12-21,1996-12-31,2004-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000929647,
SF1,116050,UGCE,UGC EUROPE INC,NASDAQ,Y,Domestic,911300200 90268P102,4841,Transportation Communications Electric Gas and Sanitary Service,CABLE & OTHER PAY TELEVISION SERVICES,,Communication,Communication Services,Pay TV,4 - Mid,3 - Small,UPCOY,USD,COLORADO U.S.A,2018-07-29,2018-07-29,2003-09-04,2003-12-19,2001-12-31,2003-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001070778,
SF1,116051,AVMC,AVINCI MEDIA CORP,NASDAQ,Y,Domestic,053728101 886368109 81372F106,7330,Services,SERVICES-MAILING REPRODUCTION COMMERCIAL ART & PHOTOGRAPHY,,Business Services,Industrials,Business Services,2 - Micro,2 - Micro,ATMS SAHC,USD,UTAH U.S.A,2018-07-29,2018-07-29,1989-03-03,2012-06-20,1997-09-30,2010-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000842695,
SF1,116052,AI1,ATSI COMMUNICATIONS INC,NYSEMKT,Y,Domestic,25375L206 25375L107 00209G202,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,DTGI AI,USD,TEXAS U.S.A,2018-07-29,2018-07-29,2000-02-16,2003-01-14,1997-12-31,2002-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001014052,
SF1,116053,HVDC,HEAVENLYDOOR COM INC,NASDAQ,Y,Domestic,,7200,Services,SERVICES-PERSONAL SERVICES,,Personal Services,Consumer Cyclical,Personal Services,2 - Micro,1 - Nano,,USD,ONTARIO CANADA,2018-07-29,2018-07-29,1994-02-11,2001-01-03,1997-12-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000885475,
SF1,116054,APS,COLLEGELINK COM INCORP,NYSEMKT,Y,Domestic,,2451,Manufacturing,MOBILE HOMES,,Construction Materials,Consumer Cyclical,Residential Construction,1 - Nano,1 - Nano,CLNK CYTA,USD,ALABAMA U.S.A,2018-07-29,2018-07-29,2000-01-26,2001-05-21,1998-06-30,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000095047,
SF1,116055,PFG1,PENNCORP FINANCIAL GROUP INC,NYSE,Y,Domestic,,6311,Finance Insurance and Real Estate,LIFE INSURANCE,,Insurance,Financial Services,Insurance - Life,1 - Nano,3 - Small,PFG,USD,TEXAS U.S.A,2018-07-29,2018-07-29,1992-11-02,2000-01-07,1997-12-31,2000-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000890449,
SF1,116056,USWC,U S WIRELESS CORP,NASDAQ,Y,Domestic,90339C106,4899,Transportation Communications Electric Gas and Sanitary Service,COMMUNICATIONS SERVICES NEC,,Communication,Communication Services,Telecom Services,3 - Small,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1994-06-15,2001-05-25,1997-12-31,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000912083,
SF1,116057,BDJI,FIRST FEDERAL BANCORPORATION,NASDAQ,Y,Domestic,319979100,6035,Finance Insurance and Real Estate,SAVINGS INSTITUTION FEDERALLY CHARTERED,,Banking,Financial Services,Banks - Regional - US,1 - Nano,1 - Nano,,USD,MINNESOTA U.S.A,2018-07-29,2018-07-29,1995-04-05,2003-11-13,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000933461,
SF1,116058,JAWZ,JAWZ INC,NASDAQ,Y,Domestic,471897207,7371,Services,SERVICES-COMPUTER PROGRAMMING SERVICES,,Business Services,Technology,Information Technology Services,2 - Micro,1 - Nano,,USD,ALBERTA CANADA,2018-07-29,2018-07-29,2000-04-20,2001-07-31,1997-12-31,2001-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001061261,
SF1,116059,SCNT,SCIENT CORP,NASDAQ,Y,Domestic,80864H109,7370,Services,SERVICES-COMPUTER PROGRAMMING DATA PROCESSING ETC.,,Business Services,Technology,Internet Content & Information,4 - Mid,3 - Small,,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1999-05-17,2001-11-07,1998-03-31,2001-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001081394,
SF1,116060,VRDO,VERADO HOLDINGS INC,NASDAQ,Y,Domestic,92335X100 337625206 337625305,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,VRDOQ FWIS,USD,COLORADO U.S.A,2018-07-29,2018-07-29,2000-03-09,2001-11-15,1997-09-30,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001061583,
SF1,116061,WPZ2,WORLDPAGES COM INC,NYSE,Y,Domestic,00751B106 981922107,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,WPZ,USD,MISSOURI U.S.A,2018-07-29,2018-07-29,1998-02-13,2001-06-28,1995-12-31,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001047643,
SF1,116062,GTS1,GLOBAL TELESYSTEMS INC,NASDAQ,Y,Domestic,,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,4 - Mid,3 - Small,GTS GTSG,USD,VIRGINIA U.S.A,2018-07-29,2018-07-29,1998-02-06,2001-05-31,1997-09-30,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000946392,
SF1,116063,MRCH,MARCHFIRST INC,NASDAQ,Y,Domestic,566244109 966834103,8742,Services,SERVICES-MANAGEMENT CONSULTING SERVICES,,Business Services,Industrials,Business Services,4 - Mid,3 - Small,MRCHQ,USD,ILLINOIS U.S.A,2018-07-29,2018-07-29,1996-05-06,2001-04-12,1997-12-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001009403,
SF1,116064,CARL1,CARLETON CORP,NASDAQ,Y,Domestic,037533106 142209204,3576,Manufacturing,COMPUTER COMMUNICATIONS EQUIPMENT,,Computers,Technology,Communication Equipment,1 - Nano,1 - Nano,CARL,USD,MINNESOTA U.S.A,2018-07-29,2018-07-29,1986-01-01,2000-01-20,1997-12-31,1999-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000351139,
SF1,116065,LIPO,LIPOSOME CO INC,NASDAQ,Y,Domestic,536310105,2836,Manufacturing,BIOLOGICAL PRODUCTS (NO DISGNOSTIC SUBSTANCES),,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,2 - Micro,,USD,NEW JERSEY U.S.A,2018-07-29,2018-07-29,1986-07-24,2000-05-12,1998-09-30,2000-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000786557,
SF1,116066,BMGCA,BATTLE MOUNTAIN GOLD CO,NYSE,Y,Domestic,71593107,1040,Mining,GOLD AND SILVER ORES,,Precious Metals,Basic Materials,Gold,3 - Small,3 - Small,BMG,USD,TEXAS U.S.A,2018-07-29,2018-07-29,1986-01-01,2001-01-10,1997-12-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000771498,
SF1,116067,BHBCQ,BEVERLY HILLS BANCORP INC,NASDAQ,Y,Domestic,087866109 971867106 971867205,6022,Finance Insurance and Real Estate,STATE COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,2 - Micro,2 - Micro,BHBC WFSG,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1996-12-20,2011-09-12,1997-12-31,2008-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001024321,
SF1,116068,ACTRQ,ACTERNA CORP,NASDAQ,Y,Domestic,268138104 268140100,3825,Manufacturing,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,,Measuring and Control Equipment,Technology,Semiconductor Equipment & Materials,4 - Mid,3 - Small,DYNA ACTR,USD,MASSACHUSETTS U.S.A,2018-07-29,2018-07-29,1998-05-20,2003-10-14,1997-12-31,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000030841,
SF1,116069,HTLLQ,HEARTLAND PARTNERS L P,NYSEMKT,Y,Domestic,422357103,6552,Finance Insurance and Real Estate,LAND SUBDIVIDERS & DEVELOPERS (NO CEMETERIES),,Real Estate,Real Estate,Real Estate - General,1 - Nano,2 - Micro,HTL,USD,ILLINOIS U.S.A,2018-07-29,2018-07-29,1990-06-22,2011-09-01,1997-12-31,2006-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000843964,
SF1,116070,AMPXQ,AMPEX CORP,NASDAQ,Y,Domestic,032092306 032092108,3663,Manufacturing,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,,Electronic Equipment,Technology,Communication Equipment,2 - Micro,2 - Micro,AMPX,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1992-07-20,2008-09-26,1997-06-30,2008-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000887433,
SF1,116071,AMC1,AMERICAN MORTGAGE ACCEPTANCE CO,NYSE,Y,Domestic,027568104 027568203,6798,Finance Insurance and Real Estate,REAL ESTATE INVESTMENT TRUSTS,,Trading,Real Estate,REIT - Diversified,2 - Micro,2 - Micro,AMC AMAOQ AMOA,USD,NEW YORK U.S.A,2018-07-29,2018-07-29,1999-07-02,2008-11-14,1997-12-31,2008-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000878774,
SF1,116072,MBFC,MOUNTAINBANK FINANCIAL CORP,NASDAQ,Y,Domestic,,6021,Finance Insurance and Real Estate,NATIONAL COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,2 - Micro,1 - Nano,,USD,NORTH CAROLINA U.S.A,2018-07-29,2018-07-29,1999-11-10,2003-10-03,2000-03-31,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001135253,
SF1,116073,ILC,ILINC COMMUNICATIONS INC,NYSEMKT,Y,Domestic,26841E107 451724108 709637102,7370,Services,SERVICES-COMPUTER PROGRAMMING DATA PROCESSING ETC.,,Business Services,Technology,Internet Content & Information,1 - Nano,2 - Micro,ILNC,USD,ARIZONA U.S.A,2018-07-29,2018-07-29,1998-03-26,2011-10-17,1997-12-31,2008-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001042291,
SF1,116074,AOT,APOGENT TECHNOLOGIES INC,NYSE,Y,Domestic,87114F106 03760A101,3821,Manufacturing,LABORATORY APPARATUS & FURNITURE,,Measuring and Control Equipment,Healthcare,Medical Devices,4 - Mid,3 - Small,,USD,WISCONSIN U.S.A,2018-07-29,2018-07-29,1992-05-08,2004-08-02,1997-09-30,2004-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000824803,
SF1,116075,TWTV,TWO WAY TV US INC,NASDAQ,Y,Domestic,90211N105,4841,Transportation Communications Electric Gas and Sanitary Service,CABLE & OTHER PAY TELEVISION SERVICES,,Communication,Communication Services,Pay TV,1 - Nano,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1991-11-08,2003-12-30,2000-12-31,2002-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001159041,
SF1,116076,ACEI,AMERICAN CHAMPION ENTERTAINMENT INC,NASDAQ,Y,Domestic,025119207 025119108,7812,Services,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,,Entertainment,Consumer Cyclical,Media - Diversified,1 - Nano,1 - Nano,PFSY,USD,CALIFORNIA U.S.A,2018-07-29,2018-07-29,1997-08-01,2001-04-02,1997-12-31,2000-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001034840,
SF1,116077,KMI1,KINDER MORGAN INC,NYSE,Y,Domestic,482620101,4923,Transportation Communications Electric Gas and Sanitary Service,NATURAL GAS TRANSMISISON & DISTRIBUTION,,Utilities,Utilities,Utilities - Regulated Gas,5 - Large,5 - Large,KMI,USD,TEXAS U.S.A,2018-07-29,2018-07-29,1986-01-01,2007-05-30,1997-12-31,2007-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000054502,
SF1,116078,GHVIQ,GENESIS HEALTH VENTURES INC,NASDAQ,Y,Domestic,,5912,Retail Trade,RETAIL-DRUG STORES AND PROPRIETARY STORES,,Retail,Consumer Defensive,Pharmaceutical Retailers,3 - Small,4 - Mid,GHVI GHVE,USD,MARYLAND U.S.A,2018-07-28,2018-07-28,1991-06-20,2001-10-03,1997-12-31,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000874265,
SF1,116079,TNCX,NETWORK CONNECTION INC,NASDAQ,Y,Domestic,64120Q103,3576,Manufacturing,COMPUTER COMMUNICATIONS EQUIPMENT,,Computers,Technology,Communication Equipment,2 - Micro,1 - Nano,,USD,PENNSYLVANIA U.S.A,2018-07-28,2018-07-28,1995-05-12,2001-03-23,1998-03-31,2000-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000932088,
SF1,116080,ESSI1,ECO SOIL SYSTEMS INC,NASDAQ,Y,Domestic,278858105,700,Agriculture Forestry and Fishing,AGRICULTURAL SERVICES,,Agriculture,Industrials,Business Services,2 - Micro,2 - Micro,ESSI,USD,CALIFORNIA U.S.A,2018-07-28,2018-07-28,1997-01-20,2001-09-05,1997-12-31,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000876103,
SF1,116081,ELNK1,EARTHLINK NETWORK INC,NASDAQ,Y,Domestic,270322100,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,3 - Small,2 - Micro,ELNK,USD,CALIFORNIA U.S.A,2018-07-28,2018-07-28,1997-01-23,2000-02-04,1994-12-31,1998-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001015580,
SF1,116082,DSTR,DUALSTAR TECHNOLOGIES CORP,NASDAQ,Y,Domestic,263572109,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,2 - Micro,2 - Micro,,USD,NEW YORK U.S.A,2018-07-28,2018-07-28,1995-02-14,2005-11-21,1997-09-30,2004-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000929546,
SF1,116083,CCSI,CHROMATICS COLOR SCIENCES INTERNATIONAL INC,NASDAQ,Y,Domestic,171116106 171116304,3826,Manufacturing,LABORATORY ANALYTICAL INSTRUMENTS,,Measuring and Control Equipment,Healthcare,Diagnostics & Research,2 - Micro,1 - Nano,,USD,NEW YORK U.S.A,2018-07-28,2018-07-28,1993-02-09,2001-12-04,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000892495,
SF1,116084,AMYRZ,AMREIT,NYSEMKT,Y,Domestic,23895105,6798,Finance Insurance and Real Estate,REAL ESTATE INVESTMENT TRUSTS,,Trading,Real Estate,REIT - Diversified,2 - Micro,2 - Micro,AMY,USD,TEXAS U.S.A,2018-07-28,2018-07-28,2002-08-02,2009-11-24,1998-03-31,2009-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000913957,
SF1,116085,PRED,ORLANDO PREDATORS ENTERTAINMENT INC,NASDAQ,Y,Domestic,,7900,Services,SERVICES-AMUSEMENT & RECREATION SERVICES,,Entertainment,Consumer Cyclical,Leisure,1 - Nano,1 - Nano,FBLQ PREDW,USD,FLORIDA U.S.A,2018-07-28,2018-07-28,1997-12-12,2003-04-30,1997-09-30,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001042456,
SF1,116086,RTRN,RETURN ASSURED INC,NASDAQ,Y,Domestic,761305101,2522,Manufacturing,OFFICE FURNITURE (NO WOOD),,Business Supplies,Industrials,Business Equipment,1 - Nano,1 - Nano,HERZ HERZW,USD,CALIFORNIA U.S.A,2018-07-28,2018-07-28,1996-11-14,2001-08-02,1997-12-31,2001-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001020726,
SF1,116087,CSAV,COOLSAVINGS INC,NASDAQ,Y,Domestic,216485102,7389,Services,SERVICES-BUSINESS SERVICES NEC,,Business Services,Industrials,Business Services,2 - Micro,2 - Micro,,USD,ILLINOIS U.S.A,2018-07-28,2018-07-28,2000-05-22,2005-12-16,1998-12-31,2005-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001087875,
